name,province,city,location,desc,want,has_been,strategy,route,ticket_info,open_time
五原河套农耕文化博览园,内蒙古,巴彦淖尔市,五原县,"{'景区简介': ['五原河套农耕文化博览园是一个以农耕文化为主题，融科普、教育、参与性和趣味性为一体精心打造的景区。五原县是河套地区农耕文明的发祥地，河套文化是人类发展史上农耕文明与游牧文明聚集交融的典型代表。园区整合了五原乃至河套地区自西汉以来2400年间发生在这片土地上的重大历史事件、重要历史人物以及河套农耕历史沿革等资源，突出蒙元文化和移民文化相融共生的河套农耕文化特色，将生动丰富的河套民风民俗融于各主题园区，展示了河套人艰苦奋斗，勤劳朴实的精神，全方位勾画出了从古到今河套农耕文化的全景图。'], '景点分布': ['河套农耕文化博览园位于五原县隆兴昌镇，规划用地1万亩。园区分三期完成，主要包括河套农耕文化博物馆、观光农业采摘区、河套农耕文化体验区、河套民俗文化村、河套农家乐等六个文化产业基地，设计有风情水街、农耕博物馆、二十四节气广场、民俗活动互动区、葵博园、河套民俗文化村、黄河文化园等重要节点景观。'], '景区资质': ['国家4A级景区'], '景区特色': ['历史文化、民俗文化、博物馆、文化园从您位置到河套农博园']}",1,7,{'最佳游览时间': ['四季皆宜']},"{'景区位置': ['中国>内蒙古自治区>巴彦淖尔市>五原县>复兴镇>和胜乡'], '到达方式': ['G110/京银线→S212→河套农博园']}",{'河套农博园门票价格': ['免费']},['全天']
五原县历史文化博物馆,内蒙古,巴彦淖尔市,五原县,"{'景区简介': ['五原县历史文化博物馆是内蒙古西部最大的县级博物馆，是保护、研究、展示历史文化遗产和人类环境物证职能的教育机构，是宣传文明成就和发展水平的重要窗口，是全面反映和真实再现古郡五原人文历史的标志性建筑。博物馆集历史、人文、民俗民风、书画艺术为一体，采用跨越时空概括再现的艺术手法，结合制作模型辅助展品等形象资料进行系统的布展陈列，是河套农耕文化、军事文化、水利文化、边塞文化的缩影，是连接四方挚友的桥梁和文学艺术创作的殿堂。'], '景点分布': ['五原县历史文化博物馆位于葵花广场东侧，总占地面积2500平方米。博物馆共分四层，第一层东侧为商业门点，其余部分为档案馆库房和社保局、就业局的服务大厅和活动室；二层为博物馆展区，共分为前厅、黄河文化精品展厅、革命历史展厅、书画展厅、农耕水利文化厅、王同春纪念馆、五原誓师厅等12个展厅；第三、四层为办公区；顶部中间的大蒙古包作为现代化装备的会议厅使用。馆藏纪念勋章、书画、陶器、青铜器、珐琅器等上溯新石器时代，下至近现代的20多个门类、1000余件精品文物，极具价值。'], '景区资质': ['国家3A级景区'], '景区特色': ['历史文化、博物馆从您位置到五原博物馆']}",0,0,{'最佳游览时间': ['四季皆宜']},"{'景区位置': ['中国>内蒙古自治区>巴彦淖尔市>五原县>复兴镇>和胜乡'], '到达方式': ['长途汽车至五原县，下车后步行即可', '京银线→世纪大道→新华南路→葵花广场→景区']}",{'五原博物馆门票价格': ['免费']},['09:00-17:00']
黄河三盛公国家水利风景区,内蒙古,巴彦淖尔市,磴口县,"{'景区简介': ['黄河三盛公水利风景区以三盛公水利枢纽工程为核心，是全国资源类型较多和实体较大的水利风景区。黄河三盛公水利枢纽工程是黄河上唯一以灌溉为主的一首制大型平原闸坝工程，堪称“万里黄河第一闸”。风景区集2000多年的历史文化遗存，丰富的自然景观和人文景观，庄严雄伟的三盛公水利枢纽工程和“闸、水、馆、林、雕塑、沙漠、地貌”为一身，集中体现了黄河、灌区、沙漠、湿地、水利工程、民俗文化、民族风情和历史文化等诸多内容，成为融观光游览、休闲度假、户外运动、生态科普为一体的旅游区。'], '景点分布': ['黄河三盛公水利风景区地处巴彦淖尔市磴口县、鄂尔多斯市杭锦旗、阿拉善盟阿左旗接壤处，总面积129.31平方公里。主要景观有标志性金属雕塑“同心锁”、大型金属雕塑古筝园、胡杨林、黄河放生地、金属雕塑园、动物狂想园、三盛公展览馆、欢乐岛、水上游乐场、黄河水坛、黄河文化广场、芍药园等12个景点，建成了三星级标准的三盛公大酒店和具有农家特色的王老五鱼庄，配有电瓶车道、自行车道、游步道、各类广场、游船码头等，为游客提供全方位需求。'], '景区资质': ['国家4A级景区'], '景区特色': ['休闲、娱乐、水利工程、河流从您位置到黄河三盛公']}",0,3,{'旅游攻略': ['冬季旅游活动主要是“冰雪三盛公观光”、“黄河冰凌奇观览胜”，活动时间为每年12月初至次年3月底。']},"{'景区位置': ['中国>内蒙古自治区>巴彦淖尔市>磴口县>补隆淖镇>沙漠林业实验中心农场'], '到达方式': ['京藏高速→磴口立交桥→X710→钢铁路→东风街→京银线→黄河三盛公水利风景区', '临河市→G110→黄河三盛公水利风景区']}",{'黄河三盛公门票价格': ['70元']},['08:30-18:00']
内蒙古哈腾套海国家级自然保护区,内蒙古,巴彦淖尔市,磴口县,"{'景区简介': ['内蒙古哈腾套海国家级自然保护区位于内蒙古自治区巴彦淖尔市磴口县西北部的乌兰布和沙漠的东北缘，2005年7月晋升为国家级自然保护区，总面积为123600公顷。哈腾套海国家级自然保护区主要保护对象是荒漠植被生态系统和珍稀濒危野生动植物及其生存环境，属荒漠生态类型自然保护区。'], '景区特色': ['摄影、自然、休闲、荒漠、植物、动物从您位置到哈腾套海']}",17,55,{'最佳游览时间': ['四季皆宜']},"{'景区位置': ['中国>内蒙古自治区>巴彦淖尔市>磴口县>补隆淖镇>沙漠林业实验中心农场'], '到达方式': ['自驾路线：', '巴彦淖尔市→开源路→新华西街→G110→临乌高速公路→巴音路→哈腾套海国家级自然保护区。']}",{'哈腾套海门票价格': ['无']},['全天']
巴彦淖尔维信国际高尔夫度假村,内蒙古,巴彦淖尔市,乌拉特前旗,"{'景区简介': ['维信国际高尔夫度假村拥有目前国内唯一的沙地林克斯球场，被誉为中国的圣安德鲁斯皇家高尔夫球场。度假村地处内蒙古巴彦淖尔市乌拉特前旗巴音花镇（110国道包头西38公里处），是内蒙古第一家大型综合旅游度假村，它占地3500余亩，以阴山群峰为屏障，以河套平原为衬托，整体设计气势磅礴，波澜起伏。'], '景点分布': ['度假村内拥有18洞国际标准高尔夫球场、高尔夫练习场、13000平方米豪华会馆、66栋高雅别墅、500亩园林景观花园、室内外游泳池、温泉洗浴中心、骑马（骆驼）、垂钓、网球、桌球、保龄球等。'], '景区资质': ['国家4A级景区'], '景区特色': ['别墅、高尔夫球场、会议、度假村从您位置到度假村']}",135,160,"{'最佳游览时间': ['4至10月'], '购物推荐': ['镀银酒具、蒙古族服饰、内蒙古挂毯、羊绒制品、乳制品、河套礼品酒、华莱士蜜等。']}","{'景区位置': ['中国>内蒙古自治区>巴彦淖尔市>乌拉特前旗>苏独仑镇>沙德格苏木>巴彦淖尔市中滩农场>巴彦淖尔市西山咀农场>巴彦淖尔市新安农场>巴彦淖尔市苏独仑农场>巴彦淖尔市大佘太牧场>巴彦淖尔市乌梁素海渔场'], '到达方式': ['距离包头市38公里，30分钟车程，交通便利。', '距内蒙古首府呼和浩特145公里，是呼和浩特市通往锡林浩特市102省道的必经之路，道路宽阔平整，交通便利，可乘车从呼市出发2小时即到。']}",{'度假村门票价格': ['练习场：练习球60粒，30元，租杆费10元；年卡6800元，半年卡3980元，季卡2380元。球场：平日18洞，600元；假日18洞，800元。']},"['夏天7：30--21：30', '冬天8：30--18：30']"
巴彦卓尔市河套酒业工业旅游区,内蒙古,巴彦淖尔市,杭锦后旗,"{'景区简介': ['河套酒业被中国酿酒工业协会白酒技术委员会认定为“北方第一窖”，建有内蒙古第一家企业博物馆--内蒙古酒文化博物馆。旅游区内环境优美，人文气候浓厚，秩序井然的生产厂区赫然在目；先进的生产线和酿酒设施让你大开眼界；博物馆让你充分了解内蒙古酒文化的源远流长；拥有接待中心、健身房、图书馆和一系列娱乐设施的职工文化活动中心，让你感觉到河套酒业深深的人文关怀。'], '景点分布': ['河套旅游区位于内蒙古杭锦后旗陕坝镇建设街39号，即内蒙古河套酒业集团所在地。集团占地152万平方米，其博物馆占地面积2800平方米，有1500平方米的展厅，馆藏文物350余件，以“金樽美酒，骏马天骄——内蒙古酒文化展览”和“河套酒业五十载奋斗历程”为主题，概括了内蒙古地区4500年的酿酒历史，具有典型草原民族特色。企业文化活动中心内设施完备，功能齐全。润升园职工小区居住着河套酒业员工，小区环境优雅，建筑造型别致，是内蒙古西部一流的生活小区。'], '景区资质': ['国家3A级景区'], '景区特色': ['休闲、购物、工业游、博物馆从您位置到河套酒业']}",28,49,"{'最佳游览时间': ['四季皆宜'], '购物推荐': ['购物：酒类']}","{'景区位置': ['中国>内蒙古自治区>巴彦淖尔市>杭锦后旗>蒙海镇>陕坝镇'], '到达方式': ['自驾路线：', '沿京藏高速公路行驶36.8公里，过左侧的三角城，从临河新区/陕坝出口离开稍向右转上匝道，直行进入赛临线，过右侧的园子渠村，沿S213行驶2.1公里，右转行驶到达终点']}",{'河套酒业门票价格': ['暂无']},['暂无']
乌兰察布市老虎山公园,内蒙古,乌兰察布市,集宁区,"{'景区简介': ['乌兰察布市老虎山公园是一处集文化、休闲、娱乐为一体的综合性公园。公园占地536.8公顷，是集宁区城中一大景观，也是集宁地区的至高点。站在老虎山上，集宁街景一览无余。园内建有大型人工瀑布、人民英雄纪念碑、还有专供游客休憩的特色凉亭。盘山公路由山底直达山顶，鹅卵石路曲径通幽，满山青松翠绿，是人们休闲的理想之处。老虎山公园位于内蒙古乌兰察布市集宁区。'], '景点分布': ['老虎山公园总体共设九个区，它们分别是：大门瀑布区、纪念碑区、植物园区、虎石区、虎山游乐区、赵家大院、老潭区、冯将军林和老城遗址。'], '景区资质': ['国家2A级景区'], '景区特色': ['摄影、登山、赏花、历史文化游、民俗风情游、纪念馆、民俗村、植物园、山川从您位置到老虎山']}",46,194,{'最佳游览时间': ['每年的夏、秋季节。']},"{'景区位置': ['中国>内蒙古自治区>乌兰察布市>集宁区'], '到达方式': ['乌兰察布市内乘坐5路公交车可达。']}",{'老虎山门票价格': ['免费开放。']},{}
集宁战役红色纪念园,内蒙古,乌兰察布市,集宁区,"{'景区简介': ['集宁战役红色纪念园是为纪念内蒙古解放战争史上极为光辉的三大战役而建，是内蒙古自治区重要的爱国主义教育基地。解放战争时期，集宁是我党同国民党在原绥远地区争夺最为激烈、战役规模最大的地区之一。从1946年1月到1948年9月，集宁爆发了集宁争夺战、大同集宁战役和解放集宁战役三次较大规模战役，重创了国民党军队的有生力量，有力支援了辽沈战役决战，解放了集宁和绥东地区。纪念馆通过多种先进的陈展技术和富有感染力的艺术手段，生动再现了集宁战役的历史全貌，缅怀老一辈无产阶级革命家的丰功伟绩，成为红色旅游的一大重地。'], '景点分布': ['集宁战役红色纪念园位于市区泉山北街，总占地面积13万平方米，园区以集宁战役纪念馆为主展区，有集宁烈士陵园、胜利广场、纪念广场、绥蒙政府纪念广场、将军园、名人园、碑林园、支前广场、英雄广场、二〇五师纪念广场、和平广场、人民英雄纪念碑、集宁战役指挥部旧址、地道遗址、英烈墙、国防教育区、场景复原区、军事体验馆、全国红色旅游书屋、青少年科技实验基地等景观，展出包括珍贵文物、照片、复制品和艺术作品在内的各类展品1200多件。'], '景区资质': ['国家4A级景区'], '景区特色': ['历史文化、红色旅游、纪念馆从您位置到集宁战役']}",0,32,"{'最佳游览时间': ['四季皆宜'], '购物推荐': ['红色纪念品']}","{'景区位置': ['中国>内蒙古自治区>乌兰察布市>集宁区'], '到达方式': ['乘车路线：31路集宁战役纪念馆，7路外环察哈尔民俗街', '自驾路线：京银线→通州街→怀远北路→泉山北街']}",{'集宁战役门票价格': ['免费']},['9:00—16:30（16:00停止领取参观券，周一闭馆）']
集宁白泉山公园,内蒙古,乌兰察布市,集宁区,"{'景区简介': ['集宁白泉山公园以“英雄察哈尔、魅力白泉山”为主题，是一座集休闲娱乐、历史文化教育、特色体育运动、生态科普宣传于一体，展示城市历史文脉，弘扬特色文化的独特城市园林景观。公园将十大景区、十八个景点于一体，成为中心城区名符其实的“城中绿岛”、“天然氧吧”，并且延展地域特色，融合人文活动，强化文化内涵，是人们茶余饭后、休闲观景的不二之选。'], '景点分布': ['白泉山公园地处新旧两区交接处，占地面积6.5平方公里。公园分为主入口区、生态森林区、水景风情区、文化休闲区、活力运动区五个景观功能区，有林荫广场、林间栈道、文化长廊、望山亭广场、敖包广场、友谊林健身广场、茶院、望城阁、瀑布、如意广场、碉堡园、防火观景楼、望庙山广场、儿童公园、金雕广场、金顶大帐等景点、设施。'], '景区特色': ['休闲、观光、健身、娱乐、公园、游乐园、瀑布从您位置到白泉山公园']}",0,78,{'最佳游览时间': ['四季皆宜']},"{'景区位置': ['中国>内蒙古自治区>乌兰察布市>集宁区'], '到达方式': ['自驾路线：G110、察哈尔西街、工农南路、怀远南路转入泉山南街、生态大道行驶即可。']}",{'白泉山公园门票价格': ['免费']},['全天']
乌兰察布霸王河生态旅游区,内蒙古,乌兰察布市,集宁区,"{'景区简介': ['乌兰察布霸王河生态旅游区是一处集生态建设、休闲娱乐、旅游观光于一体的生态滨河公园，也是乌兰察布中心城区的主要水源地。霸王河是集宁的母亲河，属内蒙古黄旗海水系，集宁区政府于2010年开展了霸王河综合治理工程，建设了湿地公园，对于维护黄旗海水系水环境安全、保障我国半干旱草原地区水源涵养地水质和水量、保护水鸟栖息地等方面具有重要意义。极佳的自然环境，也让这里成为市民健身、休闲、娱乐的重要场所之一，作为乌兰察布“三山两河”的一景，为这座城市增添了几分灵气。'], '景点分布': ['霸王河生态旅游区位于乌兰察布市集宁区中南部，总面积418.24公顷。公园上游段两岸大部分为基本农田，为生态观光体验区；中游段在城市规划区内，为城市人文景观区；下游段两岸地势平坦、河道较为开阔，为生态湿地恢复区。园内建有纳尔松河风情园、净州路广场、神舟广场、瀑布广场等景观，种植常绿树220万株，落叶乔木9.4万株，花灌木植645万株，各广场及节点内容丰富、功能齐全，是人们休闲娱乐的主要场所。'], '景区资质': ['国家3A级景区'], '景区特色': ['休闲、娱乐、湿地从您位置到霸王河']}",0,2,{'最佳游览时间': ['夏秋两季']},"{'景区位置': ['中国>内蒙古自治区>乌兰察布市>集宁区'], '到达方式': ['霸王河生态大桥站：26路集宁29路内环集宁29路外环', '市区→察哈尔西街→京银线→霸王河大桥']}",{'霸王河门票价格': ['免费']},['全天']
乌兰察布日光草原·大河湾旅游度假区,内蒙古,乌兰察布市,集宁区,"{'景区简介': ['日光草原大河湾旅游度假区是集滑雪度假、休闲运动、生态旅游、综合实践、房车宿营、温泉酒店、冬夏令营为一体的综合性四季旅游度假景区。这里隐逸在城市和乡村的边缘，周围风景暇意，绿荫环绕，充分远离城市的喧嚣，独享着不可复制的自然静谧与悠然。草原与火山并存的神奇地貌，让大河湾滑雪场拥有了独一无二的火山雪道，成为滑雪爱好者必到的胜地。'], '景点分布': ['度假区位于乌兰察布市集宁区马连渠乡师家村和白海子镇大河湾村之间，总占地面积187万平方米，除高、中、初级雪道外，还有雪地摩托、雪橇、雪飞碟等十多种冰雪娱乐项目，夏季还有花海湖泊可休闲观赏，众多的娱乐项目也不失趣味。度假区内的大河湾度假酒店设施齐全，餐饮也极具当地特色。'], '景区资质': ['国家4A级景区'], '景区特色': ['休闲、滑雪、娱乐、度假村、草原、湖泊从您位置到日光草原大河湾']}",0,0,{'最佳游览时间': ['夏冬两季']},"{'景区位置': ['中国>内蒙古自治区>乌兰察布市>集宁区'], '到达方式': ['京藏高速→二广高速→G335→二淅线→大河湾滑雪旅游度假区']}",{'日光草原大河湾门票价格': ['88元']},['全天']
红召九龙湾生态旅游区,内蒙古,乌兰察布市,卓资县,"{'景区简介': ['红召九龙湾生态旅游区以山、溪、瀑、泉而著称，享有塞外桂林的美誉。九龙湾以层层叠叠的森林为背景，以悬崖峭壁为屏障，以奇花、异草、泉水、瀑布、山溪为点缀，将大山装点得分外妖娆，原始森林和现代旅游设施的完美结合，使九龙湾成为新的旅游热点，每到夏秋季，大批游客会来这里领略大自然的风光，体验牧人的生活。'], '景点分布': ['九龙湾生态旅游区位于卓资县西北部红召乡境内，全长15公里，面积约100平方公里。旅游区内名胜景点达20多处，其中最有名的是龙泉潭，最奇特的是榆树石，最陡峭的山是青羊圈山，最神秘的洞为密汁洞，最古老的庙为召庙。随着旅游事业的不断发展，还增设了蒙古包、游泳池、餐厅、客房、小卖部等服务设施。'], '景区资质': ['国家4A级景区'], '景区特色': ['登山、探险、历史文化、宗教、峡谷、森林、河流从您位置到红召九龙湾']}",0,0,"{'旅游攻略': ['每年农历五月十三牧民们都要来神水梁取水、祭敖包。'], '最佳游览时间': ['夏秋两季'], '购物推荐': ['牛肉干、奶制品、银器、民族服装、工艺品']}","{'景区位置': ['中国>内蒙古自治区>乌兰察布市>卓资县>复兴乡'], '到达方式': ['京藏高速、京银线→S105→红召九龙湾']}",{'红召九龙湾门票价格': ['30元']},['09:00-17:00']
乌兰察布苏木山旅游区,内蒙古,乌兰察布市,兴和县,"{'景区简介': ['乌兰察布苏木山旅游区以其险峻的山势，茂密的森林，纷呈的花卉以及浓郁的民族风情而称最，是登山探险的好地方。举目四望，但见群山叠翠，雾色缥缈，犹如一幅浓淡相宜的壁画垂挂天际。轻懈送来浓浓花香，山溪泉水叮咚作响，使人如入仙境，心旷神怡，宠辱偕忘，人间一切烦情愁绪荡然无存。每当春季到来，大地复苏，这里万木吐露新绿，泉水叮咚，鸟语花香，一派全新的景象；夏季，漫山遍野一片深绿，郁郁葱葱，流水潺潺，宁静幽雅；秋季，万木成熟，果实累累，五颜六色，异彩纷呈；冬季，茫茫林海，慢慢雪原，树木伟岸挺拔，野生物出没其间。'], '景点分布': ['苏木山旅游区位于兴和县南45公里大南山深处，长达35公里，宽约25公里，平均海拔1800米。景区最高是望天涯，以人工栽植的7.5万亩松林为主色调，花松翠杉尽染群山，自成一景。山间自然资源丰富，有山杏、山榆、山柳、山樱桃、山槐、绣线茸、刺梅等20多种，各种草类30余种，食用植物有黄花、木耳、蔽菜、蘑菇等十几种。梅花鹿、抱子、灌子、野兔等十几种野生动物在林区繁衍生息，老鹰、杜鹃、百灵、半难、啄木鸟、黄鹂等二十多种飞禽穿绕林间，情趣无限。'], '景区资质': ['国家4A级景区'], '景区特色': ['登山、探险、森林从您位置到苏木山旅游区']}",0,0,"{'最佳游览时间': ['夏季'], '购物推荐': ['鹿茸、王小二大饼、苦杏仁、黑瓜籽、奶制品等。']}","{'景区位置': ['中国>内蒙古自治区>乌兰察布市>兴和县>大同夭乡>五股泉乡'], '到达方式': ['达尔登大道→X581→丰兴线→X577→景区']}",{'苏木山旅游区门票价格': ['50元']},"['6-10月08:00-17:30', '其他时间封山']"
乌兰察布市岱海,内蒙古,乌兰察布市,凉城县,"{'景区简介': ['乌兰察布市岱海是内蒙古第三大内陆湖，水面约130平方公里，呈椭圆状，有“草原天池”之美誉。岱海处在一个狭长的陷落盆地之中，南有马头山，北有蛮汉山拱卫，东西长约25公里，南北宽约20公里，湖岸线长度为61.56公里，常用湖泊面积为160平方公里，容积为988.9×l06立方米，系全区闻名的四大水产基地之一，其水源由周围20多条河流和中层地下水汇聚而成。湖滨栖息着海鸥、天鹅、鸿雁等珍稀鸟类。湖内鱼儿畅游，飞鸟掠波，帆船点点，汽艇嘟嘟，机船隆隆，犹如技艺超群的丹青用浓墨重彩描绘的绝妙风景图。'], '景点分布': ['古往今来，岱海吸引着无数游人。历代达官贵人，文人墨客前来观赏其”鸿鹜成群，风涛大作，浪高丈余，若林立，若云重”的自然美景。湖的四周滩川广阔，林木茂盛。北面有一个温泉，为重碳酸钠型弱矿化热水，地表水温３８摄氏度，水中含有锶、锂、锌、硒等十七种对人体有益的微量元素，对治疗多种疾病有显效。在温泉以北的山中，有一睡佛，近看是山，远看是佛，眼、耳、鼻极为形象。区内还有距今5000年之久的塞外北国龙山早期文化，老虎山石城遗址和园子沟窑洞遗址，两条百公里长城—秦汉古长城和明清新长城。'], '景区资质': ['国家4A级景区'], '景区特色': ['摄影、休闲度假、自然景观游、户外拓展、拓展基地、度假山庄、高山、湖泊从您位置到岱海']}",113,128,{'最佳游览时间': ['夏、秋两季。']},"{'景区位置': ['中国>内蒙古自治区>乌兰察布市>凉城县>鸿茅镇>岱海镇'], '到达方式': ['在呼市南站坐车，有去岱海电厂的，还可以坐去丰镇的车，路过岱海旅游区，也可以坐去凉城', '的车。金桥开发区在南二环，坐五路可以去，是岱海的必经路。']}","{'岱海门票价格': ['票价55元。', '儿童：身高1.2米以下，免费', '老人：70岁以上的老人持老年证，免费', '学生：身高1.2米以上的学生持学生证，优惠票', '残疾人：持残疾证（1—4级），免费', '军人：现役军官持军官证，优惠票']}",['8:30—18:30']
